Fecha;Equipo A;Equipo B;Equipo C;Equipo D;Equipo E;Equipo F
L 11/11/2047;O;D;D;M;T;N
M 12/11/2047;O;D;D;M;T;N
X 13/11/2047;O;M;D;T;N;D
J 14/11/2047;O;M;D;T;N;D
V 15/11/2047;O;T;M;N;D;D
S 16/11/2047;D;T;M;N;D;D
D 17/11/2047;D;N;T;D;D;M
L 18/11/2047;O;N;T;D;D;M
M 19/11/2047;O;D;N;D;M;T
X 20/11/2047;O;D;N;D;M;T
J 21/11/2047;O;D;D;M;T;N
V 22/11/2047;O;D;D;M;T;N
S 23/11/2047;D;M;D;T;N;D
D 24/11/2047;D;M;D;T;N;D
L 25/11/2047;M;T;O;N;D;D
M 26/11/2047;M;T;O;N;D;D
X 27/11/2047;T;N;O;D;D;M
J 28/11/2047;T;N;O;D;D;M
V 29/11/2047;N;D;O;D;M;T
S 30/11/2047;N;D;D;D;M;T
D 01/12/2047;D;D;D;M;T;N
L 02/12/2047;D;D;O;M;T;N
M 03/12/2047;D;M;O;T;N;D
X 04/12/2047;D;M;O;T;N;D
J 05/12/2047;M;T;O;N;D;D
V 06/12/2047;M;T;O;N;D;D
S 07/12/2047;T;N;D;D;D;M
D 08/12/2047;T;N;D;D;D;M
L 09/12/2047;N;D;M;D;O;T
M 10/12/2047;N;D;M;D;O;T
X 11/12/2047;D;D;T;M;O;N
J 12/12/2047;D;D;T;M;O;N
V 13/12/2047;D;M;N;T;O;D
S 14/12/2047;D;M;N;T;D;D
D 15/12/2047;M;T;D;N;D;D
L 16/12/2047;M;T;D;N;O;D
M 17/12/2047;T;N;D;D;O;M
X 18/12/2047;T;N;D;D;O;M
J 19/12/2047;N;D;M;D;O;T
V 20/12/2047;N;D;M;D;O;T
S 21/12/2047;D;D;T;M;D;N
D 22/12/2047;D;D;T;M;D;N
L 23/12/2047;D;O;N;T;M;D
M 24/12/2047;D;O;N;T;M;D
X 25/12/2047;M;O;D;N;T;D
J 26/12/2047;M;O;D;N;T;D
V 27/12/2047;T;O;D;D;N;M
S 28/12/2047;T;D;D;D;N;M
D 29/12/2047;N;D;M;D;D;T
L 30/12/2047;N;O;M;D;D;T
M 31/12/2047;D;O;T;M;D;N
X 01/01/2048;D;O;T;M;D;N
J 02/01/2048;D;O;N;T;M;D
V 03/01/2048;D;O;N;T;M;D
S 04/01/2048;M;D;D;N;T;D
D 05/01/2048;M;D;D;N;T;D
L 06/01/2048;T;M;D;D;N;O
M 07/01/2048;T;M;D;D;N;O
X 08/01/2048;N;T;M;D;D;O
J 09/01/2048;N;T;M;D;D;O
V 10/01/2048;D;N;T;M;D;O
S 11/01/2048;D;N;T;M;D;D
D 12/01/2048;D;D;N;T;M;D
L 13/01/2048;D;D;N;T;M;O
M 14/01/2048;M;D;D;N;T;O
X 15/01/2048;M;D;D;N;T;O
J 16/01/2048;T;M;D;D;N;O
V 17/01/2048;T;M;D;D;N;O
S 18/01/2048;N;T;M;D;D;D
D 19/01/2048;N;T;M;D;D;D
L 20/01/2048;D;N;T;O;D;M
M 21/01/2048;D;N;T;O;D;M
X 22/01/2048;D;D;N;O;M;T
J 23/01/2048;D;D;N;O;M;T
V 24/01/2048;M;D;D;O;T;N
S 25/01/2048;M;D;D;D;T;N
D 26/01/2048;T;M;D;D;N;D
L 27/01/2048;T;M;D;O;N;D
M 28/01/2048;N;T;M;O;D;D
X 29/01/2048;N;T;M;O;D;D
J 30/01/2048;D;N;T;O;D;M
V 31/01/2048;D;N;T;O;D;M
S 01/02/2048;D;D;N;D;M;T
D 02/02/2048;D;D;N;D;M;T
L 03/02/2048;O;D;D;M;T;N
M 04/02/2048;O;D;D;M;T;N
X 05/02/2048;O;M;D;T;N;D
J 06/02/2048;O;M;D;T;N;D
V 07/02/2048;O;T;M;N;D;D
S 08/02/2048;D;T;M;N;D;D
D 09/02/2048;D;N;T;D;D;M
L 10/02/2048;O;N;T;D;D;M
M 11/02/2048;O;D;N;D;M;T
X 12/02/2048;O;D;N;D;M;T
J 13/02/2048;O;D;D;M;T;N
V 14/02/2048;O;D;D;M;T;N
S 15/02/2048;D;M;D;T;N;D
D 16/02/2048;D;M;D;T;N;D
L 17/02/2048;M;T;O;N;D;D
M 18/02/2048;M;T;O;N;D;D
X 19/02/2048;T;N;O;D;D;M
J 20/02/2048;T;N;O;D;D;M
V 21/02/2048;N;D;O;D;M;T
S 22/02/2048;N;D;D;D;M;T
D 23/02/2048;D;D;D;M;T;N
L 24/02/2048;D;D;O;M;T;N
M 25/02/2048;D;M;O;T;N;D
X 26/02/2048;D;M;O;T;N;D
J 27/02/2048;M;T;O;N;D;D
V 28/02/2048;M;T;O;N;D;D
S 29/02/2048;T;N;D;D;D;M
D 01/03/2048;T;N;D;D;D;M
L 02/03/2048;N;D;M;D;O;T
M 03/03/2048;N;D;M;D;O;T
X 04/03/2048;D;D;T;M;O;N
J 05/03/2048;D;D;T;M;O;N
V 06/03/2048;D;M;N;T;O;D
S 07/03/2048;D;M;N;T;D;D
D 08/03/2048;M;T;D;N;D;D
L 09/03/2048;M;T;D;N;O;D
M 10/03/2048;T;N;D;D;O;M
X 11/03/2048;T;N;D;D;O;M
J 12/03/2048;N;D;M;D;O;T
V 13/03/2048;N;D;M;D;O;T
S 14/03/2048;D;D;T;M;D;N
D 15/03/2048;D;D;T;M;D;N
L 16/03/2048;D;O;N;T;M;D
M 17/03/2048;D;O;N;T;M;D
X 18/03/2048;M;O;D;N;T;D
J 19/03/2048;M;O;D;N;T;O
V 20/03/2048;T;O;D;D;N;M
S 21/03/2048;T;D;D;D;N;M
D 22/03/2048;N;D;M;D;D;T
L 23/03/2048;N;O;M;O;D;T
M 24/03/2048;D;O;T;M;D;N
X 25/03/2048;D;O;T;M;O;N
J 26/03/2048;D;O;N;T;M;D
V 27/03/2048;O;O;N;T;M;D
S 28/03/2048;M;D;D;N;T;D
D 29/03/2048;M;D;D;N;T;D
L 30/03/2048;T;O;D;D;N;M
M 31/03/2048;T;O;O;D;N;M
X 01/04/2048;N;O;M;D;D;T
J 02/04/2048;N;O;M;O;D;T
V 03/04/2048;D;O;T;M;D;N
S 04/04/2048;D;D;T;M;D;N
D 05/04/2048;D;D;N;T;M;D
L 06/04/2048;O;O;N;T;M;D
M 07/04/2048;M;O;D;N;T;D
X 08/04/2048;M;O;D;N;T;O
J 09/04/2048;T;O;D;D;N;M
V 10/04/2048;T;O;D;D;N;M
S 11/04/2048;N;D;M;D;D;T
D 12/04/2048;N;D;M;D;D;T
L 13/04/2048;D;M;T;O;D;N
M 14/04/2048;D;M;T;O;O;N
X 15/04/2048;D;T;N;O;M;D
J 16/04/2048;O;T;N;O;M;D
V 17/04/2048;M;N;D;O;T;D
S 18/04/2048;M;N;D;D;T;D
D 19/04/2048;T;D;D;D;N;M
L 20/04/2048;T;D;O;O;N;M
M 21/04/2048;N;D;M;O;D;T
X 22/04/2048;N;O;M;O;D;T
J 23/04/2048;D;M;T;O;D;N
V 24/04/2048;D;M;T;O;O;N
S 25/04/2048;D;T;N;D;M;D
D 26/04/2048;D;T;N;D;M;D
L 27/04/2048;M;N;D;O;T;D
M 28/04/2048;M;N;D;O;T;O
X 29/04/2048;T;D;D;O;N;M
J 30/04/2048;T;D;O;O;N;M
V 01/05/2048;N;D;M;O;D;T
S 02/05/2048;N;D;M;D;D;T
D 03/05/2048;D;M;T;D;D;N
L 04/05/2048;D;M;T;O;O;N
M 05/05/2048;D;T;N;O;M;D
X 06/05/2048;O;T;N;O;M;D
J 07/05/2048;M;N;D;O;T;D
V 08/05/2048;M;N;D;O;T;D
S 09/05/2048;T;D;D;D;N;M
D 10/05/2048;T;D;D;D;N;M
L 11/05/2048;N;D;O;M;D;T
M 12/05/2048;N;O;O;M;D;T
X 13/05/2048;D;M;O;T;D;N
J 14/05/2048;D;M;O;T;O;N
V 15/05/2048;D;T;O;N;M;D
S 16/05/2048;D;T;D;N;M;D
D 17/05/2048;M;N;D;D;T;D
L 18/05/2048;M;N;O;D;T;D
M 19/05/2048;T;D;O;D;N;M
X 20/05/2048;T;D;O;O;N;M
J 21/05/2048;N;D;O;M;D;T
V 22/05/2048;N;D;O;M;D;T
S 23/05/2048;D;M;D;T;D;N
D 24/05/2048;D;M;D;T;D;N
L 25/05/2048;D;T;O;N;M;D
M 26/05/2048;D;T;O;N;M;D
X 27/05/2048;M;N;O;D;T;D
J 28/05/2048;M;N;O;D;T;D
V 29/05/2048;T;D;O;D;N;M
S 30/05/2048;T;D;D;D;N;M
D 31/05/2048;N;D;D;M;D;T
L 01/06/2048;N;D;O;M;D;T
M 02/06/2048;D;M;O;T;D;N
X 03/06/2048;D;M;O;T;D;N
J 04/06/2048;D;T;O;N;M;D
V 05/06/2048;D;T;O;N;M;D
S 06/06/2048;M;N;D;D;T;D
D 07/06/2048;M;N;D;D;T;D
L 08/06/2048;T;D;M;D;N;O
M 09/06/2048;T;D;M;D;N;O
X 10/06/2048;N;D;T;M;D;O
J 11/06/2048;N;D;T;M;D;O
V 12/06/2048;D;M;N;T;D;O
S 13/06/2048;D;M;N;T;D;D
D 14/06/2048;D;T;D;N;M;D
L 15/06/2048;D;T;D;N;M;O
M 16/06/2048;M;N;D;D;T;O
X 17/06/2048;M;N;D;D;T;O
J 18/06/2048;T;D;M;D;N;O
V 19/06/2048;T;D;M;D;N;O
S 20/06/2048;N;D;T;M;D;D
D 21/06/2048;N;D;T;M;D;D
L 22/06/2048;D;M;N;T;D;O
M 23/06/2048;D;M;N;T;D;O
X 24/06/2048;D;T;D;N;M;O
J 25/06/2048;D;T;D;N;M;O
V 26/06/2048;M;N;D;D;T;O
S 27/06/2048;M;N;D;D;T;D
D 28/06/2048;T;D;M;D;N;D
L 29/06/2048;T;D;M;D;N;O
M 30/06/2048;N;D;T;M;D;O
X 01/07/2048;N;D;T;M;D;O
J 02/07/2048;D;M;N;T;D;O
V 03/07/2048;D;M;N;T;D;O
S 04/07/2048;D;T;D;N;M;D
D 05/07/2048;D;T;D;N;M;D
L 06/07/2048;O;N;D;D;T;M
M 07/07/2048;O;N;D;D;T;M
X 08/07/2048;O;D;M;D;N;T
J 09/07/2048;O;D;M;D;N;T
V 10/07/2048;O;D;T;M;D;N
S 11/07/2048;D;D;T;M;D;N
D 12/07/2048;D;M;N;T;D;D
L 13/07/2048;O;M;N;T;D;D
M 14/07/2048;O;T;D;N;M;D
X 15/07/2048;O;T;D;N;M;D
J 16/07/2048;O;N;D;D;T;M
V 17/07/2048;O;N;D;D;T;M
S 18/07/2048;D;D;M;D;N;T
D 19/07/2048;D;D;M;D;N;T
L 20/07/2048;O;D;T;M;D;N
M 21/07/2048;O;O;T;M;D;N
X 22/07/2048;O;M;N;T;D;D
J 23/07/2048;O;M;N;T;O;D
V 24/07/2048;O;T;D;N;M;D
S 25/07/2048;D;T;D;N;M;D
D 26/07/2048;D;N;D;D;T;M
L 27/07/2048;O;N;D;D;T;M
M 28/07/2048;O;D;M;D;N;T
X 29/07/2048;O;D;M;O;N;T
J 30/07/2048;O;D;T;M;D;N
V 31/07/2048;O;O;T;M;D;N
S 01/08/2048;D;M;N;T;D;D
D 02/08/2048;D;M;N;T;D;D
L 03/08/2048;M;T;D;N;O;D
M 04/08/2048;M;T;D;N;O;O
X 05/08/2048;T;N;D;D;O;M
J 06/08/2048;T;N;D;D;O;M
V 07/08/2048;N;D;M;D;O;T
S 08/08/2048;N;D;M;D;D;T
D 09/08/2048;D;D;T;M;D;N
L 10/08/2048;D;O;T;M;O;N
M 11/08/2048;D;M;N;T;O;D
X 12/08/2048;O;M;N;T;O;D
J 13/08/2048;M;T;D;N;O;D
V 14/08/2048;M;T;D;N;O;O
S 15/08/2048;T;N;D;D;D;M
D 16/08/2048;T;N;D;D;D;M
L 17/08/2048;N;D;M;D;O;T
M 18/08/2048;N;D;M;O;O;T
X 19/08/2048;D;D;T;M;O;N
J 20/08/2048;D;O;T;M;O;N
V 21/08/2048;D;M;N;T;O;D
S 22/08/2048;D;M;N;T;D;D
D 23/08/2048;M;T;D;N;D;D
L 24/08/2048;M;T;D;N;O;O
M 25/08/2048;T;N;D;D;O;M
X 26/08/2048;T;N;O;D;O;M
J 27/08/2048;N;D;M;D;O;T
V 28/08/2048;N;D;M;O;O;T
S 29/08/2048;D;D;T;M;D;N
D 30/08/2048;D;D;T;M;D;N
L 31/08/2048;D;O;N;T;M;D
M 01/09/2048;D;O;N;T;M;D
X 02/09/2048;M;O;D;N;T;D
J 03/09/2048;M;O;D;N;T;D
V 04/09/2048;T;O;D;D;N;M
S 05/09/2048;T;D;D;D;N;M
D 06/09/2048;N;D;M;D;D;T
L 07/09/2048;N;O;M;D;D;T
M 08/09/2048;D;O;T;M;D;N
X 09/09/2048;D;O;T;M;D;N
J 10/09/2048;D;O;N;T;M;D
V 11/09/2048;D;O;N;T;M;D
S 12/09/2048;M;D;D;N;T;D
D 13/09/2048;M;D;D;N;T;D
L 14/09/2048;T;M;D;D;N;O
M 15/09/2048;T;M;D;D;N;O
X 16/09/2048;N;T;M;D;D;O
J 17/09/2048;N;T;M;D;D;O
V 18/09/2048;D;N;T;M;D;O
S 19/09/2048;D;N;T;M;D;D
D 20/09/2048;D;D;N;T;M;D
L 21/09/2048;D;D;N;T;M;O
M 22/09/2048;M;D;D;N;T;O
X 23/09/2048;M;D;D;N;T;O
J 24/09/2048;T;M;D;D;N;O
V 25/09/2048;T;M;D;D;N;O
S 26/09/2048;N;T;M;D;D;D
D 27/09/2048;N;T;M;D;D;D
L 28/09/2048;D;N;T;O;D;M
M 29/09/2048;D;N;T;O;D;M
X 30/09/2048;D;D;N;O;M;T
J 01/10/2048;D;D;N;O;M;T
V 02/10/2048;M;D;D;O;T;N
S 03/10/2048;M;D;D;D;T;N
D 04/10/2048;T;M;D;D;N;D
L 05/10/2048;T;M;D;O;N;D
M 06/10/2048;N;T;M;O;D;D
X 07/10/2048;N;T;M;O;D;D
J 08/10/2048;D;N;T;O;D;M
V 09/10/2048;D;N;T;O;D;M
S 10/10/2048;D;D;N;D;M;T
D 11/10/2048;D;D;N;D;M;T
L 12/10/2048;O;D;D;M;T;N
M 13/10/2048;O;D;D;M;T;N
X 14/10/2048;O;M;D;T;N;D
J 15/10/2048;O;M;D;T;N;D
V 16/10/2048;O;T;M;N;D;D
S 17/10/2048;D;T;M;N;D;D
D 18/10/2048;D;N;T;D;D;M
L 19/10/2048;O;N;T;D;D;M
M 20/10/2048;O;D;N;D;M;T
X 21/10/2048;O;D;N;D;M;T
J 22/10/2048;O;D;D;M;T;N
V 23/10/2048;O;D;D;M;T;N
S 24/10/2048;D;M;D;T;N;D
D 25/10/2048;D;M;D;T;N;D
L 26/10/2048;M;T;O;N;D;D
M 27/10/2048;M;T;O;N;D;D
X 28/10/2048;T;N;O;D;D;M
J 29/10/2048;T;N;O;D;D;M
V 30/10/2048;N;D;O;D;M;T
S 31/10/2048;N;D;D;D;M;T
D 01/11/2048;D;D;D;M;T;N
L 02/11/2048;D;D;O;M;T;N
M 03/11/2048;D;M;O;T;N;D
X 04/11/2048;D;M;O;T;N;D
J 05/11/2048;M;T;O;N;D;D
V 06/11/2048;M;T;O;N;D;D
S 07/11/2048;T;N;D;D;D;M
D 08/11/2048;T;N;D;D;D;M
L 09/11/2048;N;D;M;D;O;T
M 10/11/2048;N;D;M;D;O;T
X 11/11/2048;D;D;T;M;O;N
J 12/11/2048;D;D;T;M;O;N
V 13/11/2048;D;M;N;T;O;D
S 14/11/2048;D;M;N;T;D;D
D 15/11/2048;M;T;D;N;D;D
L 16/11/2048;M;T;D;N;O;D
M 17/11/2048;T;N;D;D;O;M
X 18/11/2048;T;N;D;D;O;M
J 19/11/2048;N;D;M;D;O;T
V 20/11/2048;N;D;M;D;O;T
S 21/11/2048;D;D;T;M;D;N
D 22/11/2048;D;D;T;M;D;N
L 23/11/2048;D;O;N;T;M;D
M 24/11/2048;D;O;N;T;M;D
X 25/11/2048;M;O;D;N;T;D
J 26/11/2048;M;O;D;N;T;D
V 27/11/2048;T;O;D;D;N;M
S 28/11/2048;T;D;D;D;N;M
D 29/11/2048;N;D;M;D;D;T
L 30/11/2048;N;O;M;D;D;T
M 01/12/2048;D;O;T;M;D;N
X 02/12/2048;D;O;T;M;D;N
J 03/12/2048;D;O;N;T;M;D
V 04/12/2048;D;O;N;T;M;D
S 05/12/2048;M;D;D;N;T;D
D 06/12/2048;M;D;D;N;T;D
L 07/12/2048;T;M;D;D;N;O
M 08/12/2048;T;M;D;D;N;O
X 09/12/2048;N;T;M;D;D;O
J 10/12/2048;N;T;M;D;D;O
V 11/12/2048;D;N;T;M;D;O
S 12/12/2048;D;N;T;M;D;D
D 13/12/2048;D;D;N;T;M;D
L 14/12/2048;D;D;N;T;M;O
M 15/12/2048;M;D;D;N;T;O
X 16/12/2048;M;D;D;N;T;O
J 17/12/2048;T;M;D;D;N;O
V 18/12/2048;T;M;D;D;N;O
S 19/12/2048;N;T;M;D;D;D
D 20/12/2048;N;T;M;D;D;D
L 21/12/2048;D;N;T;O;D;M
M 22/12/2048;D;N;T;O;D;M
X 23/12/2048;D;D;N;O;M;T
J 24/12/2048;D;D;N;O;M;T
V 25/12/2048;M;D;D;O;T;N
S 26/12/2048;M;D;D;D;T;N
D 27/12/2048;T;M;D;D;N;D
L 28/12/2048;T;M;D;O;N;D
M 29/12/2048;N;T;M;O;D;D
X 30/12/2048;N;T;M;O;D;D
J 31/12/2048;D;N;T;O;D;M
V 01/01/2049;D;N;T;O;D;M
S 02/01/2049;D;D;N;D;M;T
D 03/01/2049;D;D;N;D;M;T
L 04/01/2049;O;D;D;M;T;N
M 05/01/2049;O;D;D;M;T;N
X 06/01/2049;O;M;D;T;N;D
J 07/01/2049;O;M;D;T;N;D
V 08/01/2049;O;T;M;N;D;D
S 09/01/2049;D;T;M;N;D;D
D 10/01/2049;D;N;T;D;D;M
L 11/01/2049;O;N;T;D;D;M
M 12/01/2049;O;D;N;D;M;T
X 13/01/2049;O;D;N;D;M;T
J 14/01/2049;O;D;D;M;T;N
V 15/01/2049;O;D;D;M;T;N
S 16/01/2049;D;M;D;T;N;D
D 17/01/2049;D;M;D;T;N;D
L 18/01/2049;M;T;O;N;D;D
M 19/01/2049;M;T;O;N;D;D
X 20/01/2049;T;N;O;D;D;M
J 21/01/2049;T;N;O;D;D;M
V 22/01/2049;N;D;O;D;M;T
S 23/01/2049;N;D;D;D;M;T
D 24/01/2049;D;D;D;M;T;N
L 25/01/2049;D;D;O;M;T;N
M 26/01/2049;D;M;O;T;N;D
X 27/01/2049;D;M;O;T;N;D
J 28/01/2049;M;T;O;N;D;D
V 29/01/2049;M;T;O;N;D;D
S 30/01/2049;T;N;D;D;D;M
D 31/01/2049;T;N;D;D;D;M
L 01/02/2049;N;D;M;D;O;T
M 02/02/2049;N;D;M;D;O;T
X 03/02/2049;D;D;T;M;O;N
J 04/02/2049;D;D;T;M;O;N
V 05/02/2049;D;M;N;T;O;D
S 06/02/2049;D;M;N;T;D;D
D 07/02/2049;M;T;D;N;D;D
L 08/02/2049;M;T;D;N;O;D
M 09/02/2049;T;N;D;D;O;M
X 10/02/2049;T;N;D;D;O;M
J 11/02/2049;N;D;M;D;O;T
V 12/02/2049;N;D;M;D;O;T
S 13/02/2049;D;D;T;M;D;N
D 14/02/2049;D;D;T;M;D;N
L 15/02/2049;D;O;N;T;M;D
M 16/02/2049;D;O;N;T;M;D
X 17/02/2049;M;O;D;N;T;D
J 18/02/2049;M;O;D;N;T;D
V 19/02/2049;T;O;D;D;N;M
S 20/02/2049;T;D;D;D;N;M
D 21/02/2049;N;D;M;D;D;T
L 22/02/2049;N;O;M;D;D;T
M 23/02/2049;D;O;T;M;D;N
X 24/02/2049;D;O;T;M;D;N
J 25/02/2049;D;O;N;T;M;D
V 26/02/2049;D;O;N;T;M;D
S 27/02/2049;M;D;D;N;T;D
D 28/02/2049;M;D;D;N;T;D
L 01/03/2049;T;M;D;D;N;O
M 02/03/2049;T;M;D;D;N;O
X 03/03/2049;N;T;M;D;D;O
J 04/03/2049;N;T;M;D;D;O
V 05/03/2049;D;N;T;M;D;O
S 06/03/2049;D;N;T;M;D;D
D 07/03/2049;D;D;N;T;M;D
L 08/03/2049;D;D;N;T;M;O
M 09/03/2049;M;D;D;N;T;O
X 10/03/2049;M;D;D;N;T;O
J 11/03/2049;T;M;D;D;N;O
V 12/03/2049;T;M;D;D;N;O
S 13/03/2049;N;T;M;D;D;D
D 14/03/2049;N;T;M;D;D;D
L 15/03/2049;D;N;T;O;D;M
M 16/03/2049;D;N;T;O;O;M
X 17/03/2049;D;D;N;O;M;T
J 18/03/2049;O;D;N;O;M;T
V 19/03/2049;M;D;D;O;T;N
S 20/03/2049;M;D;D;D;T;N
D 21/03/2049;T;M;D;D;N;D
L 22/03/2049;T;M;O;O;N;D
M 23/03/2049;N;T;M;O;D;D
X 24/03/2049;N;T;M;O;D;O
J 25/03/2049;D;N;T;O;D;M
V 26/03/2049;D;N;T;O;O;M
S 27/03/2049;D;D;N;D;M;T
D 28/03/2049;D;D;N;D;M;T
L 29/03/2049;M;D;D;O;T;N
M 30/03/2049;M;O;D;O;T;N
X 31/03/2049;T;M;D;O;N;D
J 01/04/2049;T;M;O;O;N;D
V 02/04/2049;N;T;M;O;D;D
S 03/04/2049;N;T;M;D;D;D
D 04/04/2049;D;N;T;D;D;M
L 05/04/2049;D;N;T;O;O;M
M 06/04/2049;D;D;N;O;M;T
X 07/04/2049;O;D;N;O;M;T
J 08/04/2049;M;D;D;O;T;N
V 09/04/2049;M;O;D;O;T;N
S 10/04/2049;T;M;D;D;N;D
D 11/04/2049;T;M;D;D;N;D
L 12/04/2049;N;T;O;M;D;D
M 13/04/2049;N;T;O;M;D;O
X 14/04/2049;D;N;O;T;D;M
J 15/04/2049;D;N;O;T;D;M
V 16/04/2049;D;D;O;N;M;T
S 17/04/2049;D;D;D;N;M;T
D 18/04/2049;M;D;D;D;T;N
L 19/04/2049;M;O;O;D;T;N
M 20/04/2049;T;M;O;D;N;D
X 21/04/2049;T;M;O;O;N;D
J 22/04/2049;N;T;O;M;D;D
V 23/04/2049;N;T;O;M;D;D
S 24/04/2049;D;N;D;T;D;M
D 25/04/2049;D;N;D;T;D;M
L 26/04/2049;D;D;O;N;M;T
M 27/04/2049;O;D;O;N;M;T
X 28/04/2049;M;D;O;D;T;N
J 29/04/2049;M;D;O;D;T;N
V 30/04/2049;T;M;O;D;N;D
S 01/05/2049;T;M;D;D;N;D
D 02/05/2049;N;T;D;M;D;D
L 03/05/2049;N;T;O;M;D;O
M 04/05/2049;D;N;O;T;D;M
X 05/05/2049;D;N;O;T;O;M
J 06/05/2049;D;D;O;N;M;T
V 07/05/2049;O;D;O;N;M;T
S 08/05/2049;M;D;D;D;T;N
D 09/05/2049;M;D;D;D;T;N
L 10/05/2049;T;O;M;D;N;D
M 11/05/2049;T;O;M;O;N;D
X 12/05/2049;N;O;T;M;D;D
J 13/05/2049;N;O;T;M;D;O
V 14/05/2049;D;O;N;T;D;M
S 15/05/2049;D;D;N;T;D;M
D 16/05/2049;D;D;D;N;M;T
L 17/05/2049;D;O;D;N;M;T
M 18/05/2049;M;O;D;D;T;N
X 19/05/2049;M;O;O;D;T;N
J 20/05/2049;T;O;M;D;N;D
V 21/05/2049;T;O;M;O;N;D
S 22/05/2049;N;D;T;M;D;D
D 23/05/2049;N;D;T;M;D;D
L 24/05/2049;D;O;N;T;D;M
M 25/05/2049;D;O;N;T;D;M
X 26/05/2049;D;O;D;N;M;T
J 27/05/2049;D;O;D;N;M;T
V 28/05/2049;M;O;D;D;T;N
S 29/05/2049;M;D;D;D;T;N
D 30/05/2049;T;D;M;D;N;D
L 31/05/2049;T;O;M;D;N;D
M 01/06/2049;N;O;T;M;D;D
X 02/06/2049;N;O;T;M;D;D
J 03/06/2049;D;O;N;T;D;M
V 04/06/2049;D;O;N;T;D;M
S 05/06/2049;D;D;D;N;M;T
D 06/06/2049;D;D;D;N;M;T
L 07/06/2049;O;M;D;D;T;N
M 08/06/2049;O;M;D;D;T;N
X 09/06/2049;O;T;M;D;N;D
J 10/06/2049;O;T;M;D;N;D
V 11/06/2049;O;N;T;M;D;D
S 12/06/2049;D;N;T;M;D;D
D 13/06/2049;D;D;N;T;D;M
L 14/06/2049;O;D;N;T;D;M
M 15/06/2049;O;D;D;N;M;T
X 16/06/2049;O;D;D;N;M;T
J 17/06/2049;O;M;D;D;T;N
V 18/06/2049;O;M;D;D;T;N
S 19/06/2049;D;T;M;D;N;D
D 20/06/2049;D;T;M;D;N;D
L 21/06/2049;O;N;T;M;D;D
M 22/06/2049;O;N;T;M;D;D
X 23/06/2049;O;D;N;T;D;M
J 24/06/2049;O;D;N;T;D;M
V 25/06/2049;O;D;D;N;M;T
S 26/06/2049;D;D;D;N;M;T
D 27/06/2049;D;M;D;D;T;N
L 28/06/2049;O;M;D;D;T;N
M 29/06/2049;O;T;M;D;N;D
X 30/06/2049;O;T;M;D;N;D
J 01/07/2049;O;N;T;M;D;D
V 02/07/2049;O;N;T;M;D;D
S 03/07/2049;D;D;N;T;D;M
D 04/07/2049;D;D;N;T;D;M
L 05/07/2049;M;D;D;N;O;T
M 06/07/2049;M;D;D;N;O;T
X 07/07/2049;T;M;D;D;O;N
J 08/07/2049;T;M;D;D;O;N
V 09/07/2049;N;T;M;D;O;D
S 10/07/2049;N;T;M;D;D;D
D 11/07/2049;D;N;T;M;D;D
L 12/07/2049;D;N;T;M;O;D
M 13/07/2049;D;D;N;T;O;M
X 14/07/2049;D;D;N;T;O;M
J 15/07/2049;M;D;D;N;O;T
V 16/07/2049;M;D;D;N;O;T
S 17/07/2049;T;M;D;D;D;N
D 18/07/2049;T;M;D;D;D;N
L 19/07/2049;N;T;M;D;O;D
M 20/07/2049;N;T;M;O;O;D
X 21/07/2049;D;N;T;M;O;D
J 22/07/2049;D;N;T;M;O;O
V 23/07/2049;D;D;N;T;O;M
S 24/07/2049;D;D;N;T;D;M
D 25/07/2049;M;D;D;N;D;T
L 26/07/2049;M;O;D;N;O;T
M 27/07/2049;T;M;D;D;O;N
X 28/07/2049;T;M;O;D;O;N
J 29/07/2049;N;T;M;D;O;D
V 30/07/2049;N;T;M;O;O;D
S 31/07/2049;D;N;T;M;D;D
D 01/08/2049;D;N;T;M;D;D
L 02/08/2049;D;D;N;T;M;O
M 03/08/2049;O;D;N;T;M;O
X 04/08/2049;M;D;D;N;T;O
J 05/08/2049;M;O;D;N;T;O
V 06/08/2049;T;M;D;D;N;O
S 07/08/2049;T;M;D;D;N;D
D 08/08/2049;N;T;M;D;D;D
L 09/08/2049;N;T;M;O;D;O
M 10/08/2049;D;N;T;M;D;O
X 11/08/2049;D;N;T;M;O;O
J 12/08/2049;D;D;N;T;M;O
V 13/08/2049;O;D;N;T;M;O
S 14/08/2049;M;D;D;N;T;D
D 15/08/2049;M;D;D;N;T;D
L 16/08/2049;T;M;D;D;N;O
M 17/08/2049;T;M;O;D;N;O
X 18/08/2049;N;T;M;D;D;O
J 19/08/2049;N;T;M;O;D;O
V 20/08/2049;D;N;T;M;D;O
S 21/08/2049;D;N;T;M;D;D
D 22/08/2049;D;D;N;T;M;D
L 23/08/2049;O;D;N;T;M;O
M 24/08/2049;M;D;D;N;T;O
X 25/08/2049;M;O;D;N;T;O
J 26/08/2049;T;M;D;D;N;O
V 27/08/2049;T;M;O;D;N;O
S 28/08/2049;N;T;M;D;D;D
D 29/08/2049;N;T;M;D;D;D
L 30/08/2049;D;N;T;O;D;M
M 31/08/2049;D;N;T;O;D;M
X 01/09/2049;D;D;N;O;M;T
J 02/09/2049;D;D;N;O;M;T
V 03/09/2049;M;D;D;O;T;N
S 04/09/2049;M;D;D;D;T;N
